Fugacity,chg,bond_length,eps_eff,sig_eff
57500,0.3,1.2,65,5.1
57500,0.5,1.2,65,5.1
57500,0.9,1.2,65,5.1
57500,0.0,1.2,95,3.6
57500,0.3,1.2,95,3.6
57500,0.5,1.2,95,3.6
57500,0.9,1.2,95,3.6
57500,0.0,1.2,95,4.3
57500,0.3,1.2,95,4.3
57500,0.5,1.2,95,4.3
57500,0.9,1.2,95,4.3
57500,0.0,1.2,95,5.1
57500,0.3,1.2,95,5.1
57500,0.5,1.2,95,5.1
57500,0.9,1.2,95,5.1
57500,0.0,1.5,30,3.75
57500,0.3,1.5,30,3.75
57500,0.5,1.5,30,3.75
57500,0.9,1.5,30,3.75
57500,0.0,1.5,30,4.45
57500,0.3,1.5,30,4.45
57500,0.5,1.5,30,4.45
57500,0.9,1.5,30,4.45
57500,0.0,1.5,30,5.25
57500,0.3,1.5,30,5.25
57500,0.5,1.5,30,5.25
57500,0.9,1.5,30,5.25
57500,0.0,1.5,65,3.75
57500,0.3,1.5,65,3.75
57500,0.5,1.5,65,3.75
57500,0.9,1.5,65,3.75
57500,0.0,1.5,65,4.45
57500,0.3,1.5,65,4.45
57500,0.5,1.5,65,4.45
57500,0.9,1.5,65,4.45
57500,0.0,1.5,65,5.25
57500,0.3,1.5,65,5.25
57500,0.5,1.5,65,5.25
57500,0.9,1.5,65,5.25
57500,0.0,1.5,95,3.75
57500,0.3,1.5,95,3.75
57500,0.5,1.5,95,3.75
57500,0.9,1.5,95,3.75
57500,0.0,1.5,95,4.45
57500,0.3,1.5,95,4.45
57500,0.5,1.5,95,4.45
57500,0.9,1.5,95,4.45
57500,0.0,1.5,95,5.25
57500,0.3,1.5,95,5.25
57500,0.5,1.5,95,5.25
57500,0.9,1.5,95,5.25
57500,0.0,1.6,30,3.9
57500,0.3,1.6,30,3.9
57500,0.5,1.6,30,3.9
57500,0.9,1.6,30,3.9
57500,0.0,1.6,30,4.6
57500,0.3,1.6,30,4.6
57500,0.5,1.6,30,4.6
57500,0.9,1.6,30,4.6
57500,0.0,1.6,30,5.3
57500,0.3,1.6,30,5.3
57500,0.5,1.6,30,5.3
57500,0.9,1.6,30,5.3
57500,0.0,1.6,65,3.9
57500,0.3,1.6,65,3.9
57500,0.5,1.6,65,3.9
57500,0.9,1.6,65,3.9
57500,0.0,1.6,65,4.6
57500,0.3,1.6,65,4.6
57500,0.5,1.6,65,4.6
57500,0.9,1.6,65,4.6
57500,0.0,1.6,65,5.3
57500,0.3,1.6,65,5.3
57500,0.5,1.6,65,5.3
57500,0.9,1.6,65,5.3
57500,0.0,1.6,95,3.9
57500,0.3,1.6,95,3.9
57500,0.5,1.6,95,3.9
57500,0.9,1.6,95,3.9
57500,0.0,1.6,95,4.6
57500,0.3,1.6,95,4.6
57500,0.5,1.6,95,4.6
57500,0.9,1.6,95,4.6
57500,0.0,1.6,95,5.3
57500,0.3,1.6,95,5.3
57500,0.5,1.6,95,5.3
57500,0.9,1.6,95,5.3
82500,0.0,1.2,30,3.6
82500,0.3,1.2,30,3.6
82500,0.5,1.2,30,3.6
82500,0.9,1.2,30,3.6
82500,0.0,1.2,30,4.3
82500,0.3,1.2,30,4.3
82500,0.5,1.2,30,4.3
82500,0.9,1.2,30,4.3
82500,0.0,1.2,30,5.1
82500,0.3,1.2,30,5.1
82500,0.5,1.2,30,5.1
82500,0.9,1.2,30,5.1
82500,0.0,1.2,65,3.6
82500,0.3,1.2,65,3.6
82500,0.5,1.2,65,3.6
82500,0.9,1.2,65,3.6
82500,0.0,1.2,65,4.3
82500,0.3,1.2,65,4.3
82500,0.5,1.2,65,4.3
82500,0.9,1.2,65,4.3
82500,0.0,1.2,65,5.1
82500,0.3,1.2,65,5.1
82500,0.5,1.2,65,5.1
82500,0.9,1.2,65,5.1
82500,0.0,1.2,95,3.6
82500,0.3,1.2,95,3.6
82500,0.5,1.2,95,3.6
82500,0.9,1.2,95,3.6
82500,0.0,1.2,95,4.3
82500,0.3,1.2,95,4.3
82500,0.5,1.2,95,4.3
82500,0.9,1.2,95,4.3
82500,0.0,1.2,95,5.1
82500,0.3,1.2,95,5.1
82500,0.5,1.2,95,5.1
82500,0.9,1.2,95,5.1
82500,0.0,1.5,30,3.75
82500,0.3,1.5,30,3.75
82500,0.5,1.5,30,3.75
82500,0.9,1.5,30,3.75
82500,0.0,1.5,30,4.45
82500,0.3,1.5,30,4.45
82500,0.5,1.5,30,4.45
82500,0.9,1.5,30,4.45
82500,0.0,1.5,30,5.25
82500,0.3,1.5,30,5.25
82500,0.5,1.5,30,5.25
82500,0.9,1.5,30,5.25
82500,0.0,1.5,65,3.75
82500,0.3,1.5,65,3.75
82500,0.5,1.5,65,3.75
82500,0.9,1.5,65,3.75
82500,0.0,1.5,65,4.45
82500,0.3,1.5,65,4.45
82500,0.5,1.5,65,4.45
82500,0.9,1.5,65,4.45
82500,0.0,1.5,65,5.25
82500,0.3,1.5,65,5.25
82500,0.5,1.5,65,5.25
82500,0.9,1.5,65,5.25
82500,0.0,1.5,95,3.75
82500,0.3,1.5,95,3.75
82500,0.5,1.5,95,3.75
82500,0.9,1.5,95,3.75
82500,0.0,1.5,95,4.45
82500,0.3,1.5,95,4.45
82500,0.5,1.5,95,4.45
82500,0.9,1.5,95,4.45
82500,0.0,1.5,95,5.25
82500,0.3,1.5,95,5.25
82500,0.5,1.5,95,5.25
82500,0.9,1.5,95,5.25
82500,0.0,1.6,30,3.9
82500,0.3,1.6,30,3.9
82500,0.5,1.6,30,3.9
82500,0.9,1.6,30,3.9
82500,0.0,1.6,30,4.6
82500,0.3,1.6,30,4.6
82500,0.5,1.6,30,4.6
82500,0.9,1.6,30,4.6
82500,0.0,1.6,30,5.3
82500,0.3,1.6,30,5.3
82500,0.5,1.6,30,5.3
82500,0.9,1.6,30,5.3
82500,0.0,1.6,65,3.9
82500,0.3,1.6,65,3.9
82500,0.5,1.6,65,3.9
82500,0.9,1.6,65,3.9
82500,0.0,1.6,65,4.6
82500,0.3,1.6,65,4.6
82500,0.5,1.6,65,4.6
82500,0.9,1.6,65,4.6
82500,0.0,1.6,65,5.3
82500,0.3,1.6,65,5.3
82500,0.5,1.6,65,5.3
82500,0.9,1.6,65,5.3
82500,0.0,1.6,95,3.9
82500,0.3,1.6,95,3.9
82500,0.5,1.6,95,3.9
82500,0.9,1.6,95,3.9
82500,0.0,1.6,95,4.6
82500,0.3,1.6,95,4.6
82500,0.5,1.6,95,4.6
82500,0.9,1.6,95,4.6
82500,0.0,1.6,95,5.3
82500,0.3,1.6,95,5.3
82500,0.5,1.6,95,5.3
82500,0.9,1.6,95,5.3
1000,0.0,0.0,155,3.0
1000,0.0,0.0,155,3.6
1000,0.0,0.0,155,4.1
1000,0.0,0.0,155,4.6
1000,0.0,0.0,205,3.0
1000,0.0,0.0,205,3.6
1000,0.0,0.0,205,4.1
1000,0.0,0.0,205,4.6
1000,0.0,0.0,250,3.0
1000,0.0,0.0,250,3.6
1000,0.0,0.0,250,4.1
1000,0.0,0.0,250,4.6
3350,0.0,0.0,155,3.0
3350,0.0,0.0,155,3.6
3350,0.0,0.0,155,4.1
82500,0.9,1.5,125,4.45
82500,0.0,1.5,125,5.25
82500,0.3,1.5,125,5.25
82500,0.5,1.5,125,5.25
82500,0.9,1.5,125,5.25
1000,0.0,1.5,195,3.75
1000,0.3,1.5,195,3.75
1000,0.5,1.5,195,3.75
1000,0.9,1.5,195,3.75
1000,0.0,1.5,195,4.45
1000,0.3,1.5,195,4.45
1000,0.5,1.5,195,4.45
1000,0.9,1.5,195,4.45
1000,0.0,1.5,195,5.25
1000,0.3,1.5,195,5.25
1000,0.5,1.5,195,5.25
1000,0.9,1.5,195,5.25
1000,0.0,1.6,125,3.9
1000,0.3,1.6,125,3.9
1000,0.5,1.6,125,3.9
1000,0.9,1.6,125,3.9
1000,0.0,1.6,125,4.6
1000,0.3,1.6,125,4.6
1000,0.5,1.6,125,4.6
1000,0.9,1.6,125,4.6
1000,0.0,1.6,125,5.3
1000,0.3,1.6,125,5.3
1000,0.5,1.6,125,5.3
1000,0.9,1.6,125,5.3
1000,0.0,1.6,195,3.9
1000,0.3,1.6,195,3.9
1000,0.5,1.6,195,3.9
1000,0.9,1.6,195,3.9
1000,0.0,1.6,195,4.6
1000,0.3,1.6,195,4.6
1000,0.5,1.6,195,4.6
1000,0.9,1.6,195,4.6
1000,0.0,1.6,195,5.3
1000,0.3,1.6,195,5.3
1000,0.5,1.6,195,5.3
1000,0.9,1.6,195,5.3
3350,0.0,1.5,195,3.75
3350,0.3,1.5,195,3.75
3350,0.5,1.5,195,3.75
3350,0.9,1.5,195,3.75
3350,0.0,1.5,195,4.45
3350,0.3,1.5,195,4.45
3350,0.5,1.5,195,4.45
3350,0.9,1.5,195,4.45
3350,0.0,1.5,195,5.25
3350,0.3,1.5,195,5.25
3350,0.5,1.5,195,5.25
3350,0.9,1.5,195,5.25
3350,0.0,1.6,125,3.9
3350,0.3,1.6,125,3.9
3350,0.5,1.6,125,3.9
3350,0.9,1.6,125,3.9
3350,0.0,1.6,125,4.6
3350,0.3,1.6,125,4.6
3350,0.5,1.6,125,4.6
3350,0.9,1.6,125,4.6
3350,0.0,1.6,125,5.3
3350,0.3,1.6,125,5.3
3350,0.5,1.6,125,5.3
3350,0.9,1.6,125,5.3
3350,0.0,1.6,195,3.9
3350,0.3,1.6,195,3.9
3350,0.5,1.6,195,3.9
3350,0.9,1.6,195,3.9
3350,0.0,1.6,195,4.6
3350,0.3,1.6,195,4.6
3350,0.5,1.6,195,4.6
3350,0.9,1.6,195,4.6
3350,0.0,1.6,195,5.3
3350,0.3,1.6,195,5.3
3350,0.5,1.6,195,5.3
3350,0.9,1.6,195,5.3
5750,0.0,1.5,195,3.75
5750,0.3,1.5,195,3.75
5750,0.5,1.5,195,3.75
5750,0.9,1.5,195,3.75
5750,0.0,1.5,195,4.45
5750,0.3,1.5,195,4.45
5750,0.5,1.5,195,4.45
5750,0.9,1.5,195,4.45
5750,0.0,1.5,195,5.25
5750,0.3,1.5,195,5.25
5750,0.5,1.5,195,5.25
5750,0.9,1.5,195,5.25
5750,0.0,1.6,125,3.9
5750,0.3,1.6,125,3.9
5750,0.5,1.6,125,3.9
5750,0.9,1.6,125,3.9
5750,0.0,1.6,125,4.6
5750,0.3,1.6,125,4.6
5750,0.5,1.6,125,4.6
5750,0.9,1.6,125,4.6
5750,0.0,1.6,125,5.3
5750,0.3,1.6,125,5.3
5750,0.5,1.6,125,5.3
5750,0.9,1.6,125,5.3
5750,0.0,1.6,195,3.9
5750,0.3,1.6,195,3.9
5750,0.5,1.6,195,3.9
5750,0.9,1.6,195,3.9
5750,0.0,1.6,195,4.6
5750,0.3,1.6,195,4.6
5750,0.5,1.6,195,4.6
5750,0.9,1.6,195,4.6
5750,0.0,1.6,195,5.3
5750,0.3,1.6,195,5.3
5750,0.5,1.6,195,5.3
5750,0.9,1.6,195,5.3
8250,0.0,1.5,195,3.75
8250,0.3,1.5,195,3.75
8250,0.5,1.5,195,3.75
8250,0.9,1.5,195,3.75
8250,0.0,1.5,195,4.45
8250,0.3,1.5,195,4.45
8250,0.5,1.5,195,4.45
8250,0.9,1.5,195,4.45
8250,0.0,1.5,195,5.25
8250,0.3,1.5,195,5.25
8250,0.5,1.5,195,5.25
8250,0.9,1.5,195,5.25
8250,0.0,1.6,125,3.9
8250,0.3,1.6,125,3.9
8250,0.5,1.6,125,3.9
8250,0.9,1.6,125,3.9
8250,0.0,1.6,125,4.6
8250,0.3,1.6,125,4.6
8250,0.5,1.6,125,4.6
8250,0.9,1.6,125,4.6
8250,0.0,1.6,125,5.3
8250,0.3,1.6,125,5.3
8250,0.5,1.6,125,5.3
8250,0.9,1.6,125,5.3
8250,0.0,1.6,195,3.9
8250,0.3,1.6,195,3.9
8250,0.5,1.6,195,3.9
8250,0.9,1.6,195,3.9
8250,0.0,1.6,195,4.6
8250,0.3,1.6,195,4.6
8250,0.5,1.6,195,4.6
8250,0.9,1.6,195,4.6
8250,0.0,1.6,195,5.3
8250,0.3,1.6,195,5.3
8250,0.5,1.6,195,5.3
8250,0.9,1.6,195,5.3
15000,0.0,1.5,195,3.75
3350,0.3,1.5,125,5.25
3350,0.5,1.5,125,5.25
3350,0.9,1.5,125,5.25
5750,0.0,1.2,125,3.6
5750,0.3,1.2,125,3.6
5750,0.5,1.2,125,3.6
5750,0.9,1.2,125,3.6
5750,0.0,1.2,125,4.3
5750,0.3,1.2,125,4.3
5750,0.5,1.2,125,4.3
5750,0.9,1.2,125,4.3
5750,0.0,1.2,125,5.1
5750,0.3,1.2,125,5.1
5750,0.5,1.2,125,5.1
5750,0.9,1.2,125,5.1
5750,0.0,1.2,195,3.6
5750,0.3,1.2,195,3.6
5750,0.5,1.2,195,3.6
5750,0.9,1.2,195,3.6
5750,0.0,1.2,195,4.3
5750,0.3,1.2,195,4.3
5750,0.5,1.2,195,4.3
5750,0.9,1.2,195,4.3
5750,0.0,1.2,195,5.1
5750,0.3,1.2,195,5.1
5750,0.5,1.2,195,5.1
5750,0.9,1.2,195,5.1
5750,0.0,1.5,125,3.75
5750,0.3,1.5,125,3.75
5750,0.5,1.5,125,3.75
5750,0.9,1.5,125,3.75
5750,0.0,1.5,125,4.45
5750,0.3,1.5,125,4.45
5750,0.5,1.5,125,4.45
5750,0.9,1.5,125,4.45
5750,0.0,1.5,125,5.25
5750,0.3,1.5,125,5.25
5750,0.5,1.5,125,5.25
5750,0.9,1.5,125,5.25
8250,0.0,1.2,125,3.6
8250,0.3,1.2,125,3.6
8250,0.5,1.2,125,3.6
8250,0.9,1.2,125,3.6
8250,0.0,1.2,125,4.3
8250,0.3,1.2,125,4.3
8250,0.5,1.2,125,4.3
8250,0.9,1.2,125,4.3
8250,0.0,1.2,125,5.1
8250,0.3,1.2,125,5.1
8250,0.5,1.2,125,5.1
8250,0.9,1.2,125,5.1
8250,0.0,1.2,195,3.6
8250,0.3,1.2,195,3.6
8250,0.5,1.2,195,3.6
8250,0.9,1.2,195,3.6
8250,0.0,1.2,195,4.3
8250,0.3,1.2,195,4.3
8250,0.5,1.2,195,4.3
8250,0.9,1.2,195,4.3
8250,0.0,1.2,195,5.1
8250,0.3,1.2,195,5.1
8250,0.5,1.2,195,5.1
8250,0.9,1.2,195,5.1
8250,0.0,1.5,125,3.75
8250,0.3,1.5,125,3.75
8250,0.5,1.5,125,3.75
8250,0.9,1.5,125,3.75
8250,0.0,1.5,125,4.45
8250,0.3,1.5,125,4.45
8250,0.5,1.5,125,4.45
8250,0.9,1.5,125,4.45
8250,0.0,1.5,125,5.25
8250,0.3,1.5,125,5.25
8250,0.5,1.5,125,5.25
8250,0.9,1.5,125,5.25
15000,0.0,1.2,125,3.6
15000,0.3,1.2,125,3.6
15000,0.5,1.2,125,3.6
15000,0.9,1.2,125,3.6
15000,0.0,1.2,125,4.3
15000,0.3,1.2,125,4.3
15000,0.5,1.2,125,4.3
15000,0.9,1.2,125,4.3
15000,0.0,1.2,125,5.1
15000,0.3,1.2,125,5.1
15000,0.5,1.2,125,5.1
15000,0.9,1.2,125,5.1
15000,0.0,1.2,195,3.6
15000,0.3,1.2,195,3.6
15000,0.5,1.2,195,3.6
15000,0.9,1.2,195,3.6
15000,0.0,1.2,195,4.3
15000,0.3,1.2,195,4.3
15000,0.5,1.2,195,4.3
15000,0.9,1.2,195,4.3
15000,0.0,1.2,195,5.1
15000,0.3,1.2,195,5.1
15000,0.5,1.2,195,5.1
15000,0.9,1.2,195,5.1
15000,0.0,1.5,125,3.75
15000,0.3,1.5,125,3.75
15000,0.5,1.5,125,3.75
15000,0.9,1.5,125,3.75
15000,0.0,1.5,125,4.45
15000,0.3,1.5,125,4.45
15000,0.5,1.5,125,4.45
15000,0.9,1.5,125,4.45
15000,0.0,1.5,125,5.25
15000,0.3,1.5,125,5.25
15000,0.5,1.5,125,5.25
15000,0.9,1.5,125,5.25
33500,0.0,1.2,125,3.6
33500,0.3,1.2,125,3.6
33500,0.5,1.2,125,3.6
33500,0.9,1.2,125,3.6
33500,0.0,1.2,125,4.3
33500,0.3,1.2,125,4.3
33500,0.5,1.2,125,4.3
33500,0.9,1.2,125,4.3
33500,0.0,1.2,125,5.1
33500,0.3,1.2,125,5.1
33500,0.5,1.2,125,5.1
33500,0.9,1.2,125,5.1
33500,0.0,1.2,195,3.6
33500,0.3,1.2,195,3.6
33500,0.5,1.2,195,3.6
33500,0.9,1.2,195,3.6
33500,0.0,1.2,195,4.3
33500,0.3,1.2,195,4.3
33500,0.5,1.2,195,4.3
33500,0.9,1.2,195,4.3
33500,0.0,1.2,195,5.1
33500,0.3,1.2,195,5.1
33500,0.5,1.2,195,5.1
33500,0.9,1.2,195,5.1
33500,0.0,1.5,125,3.75
33500,0.3,1.5,125,3.75
33500,0.5,1.5,125,3.75
33500,0.9,1.5,125,3.75
33500,0.0,1.5,125,4.45
33500,0.3,1.5,125,4.45
33500,0.5,1.5,125,4.45
33500,0.9,1.5,125,4.45
33500,0.0,1.5,125,5.25
33500,0.3,1.5,125,5.25
33500,0.5,1.5,125,5.25
33500,0.9,1.5,125,5.25
57500,0.0,1.2,125,3.6
57500,0.3,1.2,125,3.6
57500,0.5,1.2,125,3.6
57500,0.9,1.2,125,3.6
57500,0.0,1.2,125,4.3
57500,0.3,1.2,125,4.3
57500,0.5,1.2,125,4.3
57500,0.9,1.2,125,4.3
57500,0.0,1.2,125,5.1
57500,0.3,1.2,125,5.1
57500,0.5,1.2,125,5.1
57500,0.9,1.2,125,5.1
57500,0.0,1.2,195,3.6
57500,0.3,1.2,195,3.6
57500,0.5,1.2,195,3.6
57500,0.9,1.2,195,3.6
57500,0.0,1.2,195,4.3
57500,0.3,1.2,195,4.3
57500,0.5,1.2,195,4.3
57500,0.9,1.2,195,4.3
57500,0.0,1.2,195,5.1
57500,0.3,1.2,195,5.1
57500,0.5,1.2,195,5.1
57500,0.9,1.2,195,5.1
57500,0.0,1.5,125,3.75
57500,0.3,1.5,125,3.75
57500,0.5,1.5,125,3.75
57500,0.9,1.5,125,3.75
57500,0.0,1.5,125,4.45
57500,0.3,1.5,125,4.45
57500,0.5,1.5,125,4.45
57500,0.9,1.5,125,4.45
57500,0.0,1.5,125,5.25
57500,0.3,1.5,125,5.25
57500,0.5,1.5,125,5.25
57500,0.9,1.5,125,5.25
82500,0.0,1.2,125,3.6
82500,0.3,1.2,125,3.6
82500,0.5,1.2,125,3.6
82500,0.9,1.2,125,3.6
82500,0.0,1.2,125,4.3
82500,0.3,1.2,125,4.3
82500,0.5,1.2,125,4.3
82500,0.9,1.2,125,4.3
82500,0.0,1.2,125,5.1
82500,0.3,1.2,125,5.1
82500,0.5,1.2,125,5.1
82500,0.9,1.2,125,5.1
82500,0.0,1.2,195,3.6
82500,0.3,1.2,195,3.6
82500,0.5,1.2,195,3.6
82500,0.9,1.2,195,3.6
82500,0.0,1.2,195,4.3
82500,0.3,1.2,195,4.3
82500,0.5,1.2,195,4.3
82500,0.9,1.2,195,4.3
82500,0.0,1.2,195,5.1
82500,0.3,1.2,195,5.1
82500,0.5,1.2,195,5.1
82500,0.9,1.2,195,5.1
82500,0.0,1.5,125,3.75
82500,0.3,1.5,125,3.75
82500,0.5,1.5,125,3.75
82500,0.9,1.5,125,3.75
82500,0.0,1.5,125,4.45
82500,0.3,1.5,125,4.45
82500,0.5,1.5,125,4.45
57500,0.3,1.6,125,5.3
57500,0.5,1.6,125,5.3
57500,0.9,1.6,125,5.3
57500,0.0,1.6,195,3.9
57500,0.3,1.6,195,3.9
57500,0.5,1.6,195,3.9
57500,0.9,1.6,195,3.9
57500,0.0,1.6,195,4.6
57500,0.3,1.6,195,4.6
57500,0.5,1.6,195,4.6
57500,0.9,1.6,195,4.6
57500,0.0,1.6,195,5.3
57500,0.3,1.6,195,5.3
57500,0.5,1.6,195,5.3
57500,0.9,1.6,195,5.3
82500,0.0,1.5,195,3.75
82500,0.3,1.5,195,3.75
82500,0.5,1.5,195,3.75
82500,0.9,1.5,195,3.75
82500,0.0,1.5,195,4.45
82500,0.3,1.5,195,4.45
82500,0.5,1.5,195,4.45
82500,0.9,1.5,195,4.45
82500,0.0,1.5,195,5.25
82500,0.3,1.5,195,5.25
82500,0.5,1.5,195,5.25
82500,0.9,1.5,195,5.25
82500,0.0,1.6,125,3.9
82500,0.3,1.6,125,3.9
15000,0.3,1.5,195,3.75
15000,0.5,1.5,195,3.75
15000,0.9,1.5,195,3.75
15000,0.0,1.5,195,4.45
15000,0.3,1.5,195,4.45
15000,0.5,1.5,195,4.45
15000,0.9,1.5,195,4.45
15000,0.0,1.5,195,5.25
15000,0.3,1.5,195,5.25
15000,0.5,1.5,195,5.25
15000,0.9,1.5,195,5.25
15000,0.0,1.6,125,3.9
15000,0.3,1.6,125,3.9
15000,0.5,1.6,125,3.9
15000,0.9,1.6,125,3.9
15000,0.0,1.6,125,4.6
15000,0.3,1.6,125,4.6
15000,0.5,1.6,125,4.6
15000,0.9,1.6,125,4.6
15000,0.0,1.6,125,5.3
15000,0.3,1.6,125,5.3
15000,0.5,1.6,125,5.3
15000,0.9,1.6,125,5.3
15000,0.0,1.6,195,3.9
15000,0.3,1.6,195,3.9
15000,0.5,1.6,195,3.9
15000,0.9,1.6,195,3.9
15000,0.0,1.6,195,4.6
15000,0.3,1.6,195,4.6
15000,0.5,1.6,195,4.6
15000,0.9,1.6,195,4.6
15000,0.0,1.6,195,5.3
15000,0.3,1.6,195,5.3
15000,0.5,1.6,195,5.3
15000,0.9,1.6,195,5.3
33500,0.0,1.5,195,3.75
33500,0.3,1.5,195,3.75
33500,0.5,1.5,195,3.75
33500,0.9,1.5,195,3.75
33500,0.0,1.5,195,4.45
33500,0.3,1.5,195,4.45
33500,0.5,1.5,195,4.45
33500,0.9,1.5,195,4.45
33500,0.0,1.5,195,5.25
33500,0.3,1.5,195,5.25
33500,0.5,1.5,195,5.25
33500,0.9,1.5,195,5.25
33500,0.0,1.6,125,3.9
33500,0.3,1.6,125,3.9
33500,0.5,1.6,125,3.9
33500,0.9,1.6,125,3.9
33500,0.0,1.6,125,4.6
33500,0.3,1.6,125,4.6
33500,0.5,1.6,125,4.6
33500,0.9,1.6,125,4.6
33500,0.0,1.6,125,5.3
33500,0.3,1.6,125,5.3
33500,0.5,1.6,125,5.3
33500,0.9,1.6,125,5.3
33500,0.0,1.6,195,3.9
33500,0.3,1.6,195,3.9
33500,0.5,1.6,195,3.9
33500,0.9,1.6,195,3.9
33500,0.0,1.6,195,4.6
33500,0.3,1.6,195,4.6
33500,0.5,1.6,195,4.6
33500,0.9,1.6,195,4.6
33500,0.0,1.6,195,5.3
33500,0.3,1.6,195,5.3
33500,0.5,1.6,195,5.3
33500,0.9,1.6,195,5.3
57500,0.0,1.5,195,3.75
57500,0.3,1.5,195,3.75
57500,0.5,1.5,195,3.75
57500,0.9,1.5,195,3.75
57500,0.0,1.5,195,4.45
57500,0.3,1.5,195,4.45
57500,0.5,1.5,195,4.45
57500,0.9,1.5,195,4.45
57500,0.0,1.5,195,5.25
57500,0.3,1.5,195,5.25
57500,0.5,1.5,195,5.25
57500,0.9,1.5,195,5.25
57500,0.0,1.6,125,3.9
57500,0.3,1.6,125,3.9
57500,0.5,1.6,125,3.9
57500,0.9,1.6,125,3.9
57500,0.0,1.6,125,4.6
57500,0.3,1.6,125,4.6
57500,0.5,1.6,125,4.6
57500,0.9,1.6,125,4.6
57500,0.0,1.6,125,5.3
82500,0.3,1.6,195,3.9
82500,0.5,1.6,195,3.9
82500,0.9,1.6,195,3.9
82500,0.0,1.6,195,4.6
82500,0.3,1.6,195,4.6
82500,0.5,1.6,195,4.6
82500,0.9,1.6,195,4.6
82500,0.0,1.6,195,5.3
82500,0.3,1.6,195,5.3
82500,0.5,1.6,195,5.3
82500,0.9,1.6,195,5.3
82500,0.5,1.6,125,5.3
82500,0.9,1.6,125,5.3
82500,0.0,1.6,195,3.9
82500,0.0,1.6,125,4.6
82500,0.3,1.6,125,4.6
82500,0.5,1.6,125,3.9
82500,0.9,1.6,125,3.9
82500,0.0,1.6,125,5.3
82500,0.3,1.6,125,5.3
82500,0.5,1.6,125,4.6
82500,0.9,1.6,125,4.6
